cascade_id,dataset,label,final_size,parse_ok
764753085675761664,twitter15,non-rumor,956,True
765141361033109504,twitter15,non-rumor,798,True
765631087867367426,twitter15,non-rumor,857,True
765735409984806912,twitter15,unverified,187,True
765863022506151937,twitter15,non-rumor,1007,True
765887221736046592,twitter15,unverified,193,True
765934198297362432,twitter15,non-rumor,931,True
766299560415223808,twitter15,non-rumor,1156,True
766299795833102336,twitter15,non-rumor,646,True
766307327922335745,twitter15,non-rumor,1096,True
766316494695305218,twitter15,non-rumor,2308,True
766358933296517121,twitter15,non-rumor,706,True
766452700049473536,twitter15,non-rumor,722,True
766638613320859648,twitter15,non-rumor,637,True
766719302401613825,twitter15,non-rumor,713,True
766789709045518336,twitter15,unverified,242,True
766808183696351233,twitter15,unverified,0,False
766989078294306816,twitter15,non-rumor,694,True
767068504277344260,twitter15,non-rumor,2373,True
767094580634202112,twitter15,non-rumor,650,True
767154835993063425,twitter15,non-rumor,633,True
767170849472405508,twitter15,non-rumor,657,True
767218194385866752,twitter15,non-rumor,2786,True
767223774072676354,twitter15,non-rumor,635,True
767300637012951040,twitter15,non-rumor,646,True
767330549262278658,twitter15,non-rumor,898,True
767355611277168642,twitter15,non-rumor,679,True
767355933919997952,twitter15,non-rumor,1047,True
767360696761905153,twitter15,non-rumor,631,True
767444114229059584,twitter15,non-rumor,1783,True
767462297270968321,twitter15,non-rumor,701,True
767463109778894848,twitter15,non-rumor,1721,True
767482587879051265,twitter15,non-rumor,791,True
767515401831997440,twitter15,non-rumor,890,True
767520433247809536,twitter15,non-rumor,1546,True
767528171520524288,twitter15,non-rumor,551,True
767580827513397252,twitter15,non-rumor,1384,True
767668607803359234,twitter15,non-rumor,896,True
767710245779103744,twitter15,non-rumor,873,True
767715489485205505,twitter15,non-rumor,807,True
767715524222578688,twitter15,non-rumor,590,True
767737100347191297,twitter15,non-rumor,836,True
767768054163996672,twitter15,non-rumor,2124,True
767823175480647681,twitter15,non-rumor,2078,True
767845555313774593,twitter15,non-rumor,715,True
774833492865593344,twitter15,unverified,439,True
775672628493357057,twitter15,unverified,581,True
778299287293816832,twitter15,unverified,179,True
778530869208190976,twitter15,unverified,151,True
778572032531427332,twitter15,unverified,397,True
778625026144792577,twitter15,unverified,133,True
778681502825451520,twitter15,unverified,130,True
778689027918618625,twitter15,unverified,152,True
778949749156245504,twitter15,unverified,370,True
780436430732525569,twitter15,unverified,143,True
780882510645370880,twitter15,unverified,1969,True
80080680482123777,twitter15,false,101,True
80084555733803009,twitter15,false,166,True
91728807081426944,twitter15,false,839,True
498430783699554305,twitter16,true,267,True
500378223977721856,twitter16,true,92,True
524922729485848576,twitter16,true,109,True
524923462398513152,twitter16,true,158,True
524923676484177920,twitter16,true,357,True
524925050739490816,twitter16,true,237,True
524925215235911680,twitter16,true,528,True
524925987239120897,twitter16,true,140,True
524926235030589440,twitter16,true,123,True
524931324763992064,twitter16,true,162,True
524932935137628160,twitter16,true,220,True
524935485370929152,twitter16,true,113,True
524936872666353664,twitter16,true,1362,True
524941132237910016,twitter16,true,103,True
524942470472548352,twitter16,true,95,True
524943490887991296,twitter16,true,807,True
524944399890124801,twitter16,true,887,True
524947674164760577,twitter16,true,127,True
524952883343925249,twitter16,true,977,True
524959809402331137,twitter16,true,386,True
524962142563610625,twitter16,true,178,True
524965775036387329,twitter16,true,161,True
524966904885428226,twitter16,true,131,True
524969201102901248,twitter16,true,378,True
524975705206304769,twitter16,true,372,True
524980744658382848,twitter16,true,218,True
524995771587108864,twitter16,true,105,True
525019752507658240,twitter16,true,985,True
525023025792835585,twitter16,true,147,True
525025279803424768,twitter16,true,115,True
525025463648137216,twitter16,true,142,True
525028734991343617,twitter16,true,118,True
525049639016615937,twitter16,true,177,True
525056576038518785,twitter16,true,1036,True
525058976376193024,twitter16,true,234,True
525060425184858112,twitter16,true,358,True
525068915068923904,twitter16,true,97,True
544268732046913536,twitter16,true,101,True
544269749405097984,twitter16,true,440,True
544271284796784640,twitter16,true,157,True
544271362022338560,twitter16,true,200,True
544274934835707905,twitter16,true,691,True
544277117039837184,twitter16,true,372,True
544278335455776769,twitter16,true,213,True
544278985249550337,twitter16,true,301,True
544282005941530624,twitter16,true,94,True
544282227035869184,twitter16,true,180,True
544283772569788416,twitter16,true,176,True
544289311504355328,twitter16,true,123,True
544289409294553088,twitter16,true,110,True
544289941996326912,twitter16,true,217,True
544290258951892992,twitter16,true,145,True
544291804057960448,twitter16,true,120,True
544291965513134080,twitter16,true,132,True
544301453717041152,twitter16,true,310,True
544305540286148609,twitter16,true,100,True
544314234541469696,twitter16,true,261,True
544319274072817664,twitter16,true,126,True
544319832486064128,twitter16,true,242,True
544324444773433348,twitter16,true,169,True
544329935943237632,twitter16,true,483,True
544350567183556608,twitter16,true,119,True
544350712365207552,twitter16,true,133,True
544352727971954690,twitter16,true,199,True
544358533819420672,twitter16,true,161,True
544358564484378624,twitter16,true,108,True
544367462012432384,twitter16,true,101,True
544374511194632192,twitter16,true,206,True
544380742076088320,twitter16,true,424,True
544381485591982083,twitter16,true,117,True
544382892378714113,twitter16,true,110,True
544391176137089024,twitter16,true,228,True
544391533240516608,twitter16,true,119,True
544399927045283840,twitter16,true,539,True
544476808566276097,twitter16,true,165,True
544491151118860289,twitter16,true,112,True
544504183341064192,twitter16,true,158,True
544511199702822913,twitter16,true,106,True
544512108885725184,twitter16,true,150,True
544512664769396736,twitter16,true,247,True
544512676643500033,twitter16,true,146,True
544513524438155264,twitter16,true,103,True
544514564407427072,twitter16,true,112,True
544515538383564801,twitter16,true,189,True
544517264054423552,twitter16,true,630,True
544518335019229184,twitter16,true,251,True
544520042810200064,twitter16,true,103,True
544520273718812672,twitter16,true,119,True
552783667052167168,twitter16,true,461,True
552785375161499649,twitter16,true,125,True
552791196247269378,twitter16,true,244,True
552791578893619200,twitter16,true,297,True
552792544132997121,twitter16,true,197,True
552792802309181440,twitter16,true,113,True
552792913910833152,twitter16,true,99,True
552793679082311680,twitter16,true,137,True
552802654641225728,twitter16,true,102,True
552805488631758849,twitter16,true,1022,True
552806757672964097,twitter16,true,259,True
552811386259386370,twitter16,true,313,True
552832817089236992,twitter16,true,94,True
552834961762709505,twitter16,true,111,True
552984502063337472,twitter16,true,102,True
553107921081749504,twitter16,true,105,True
553160652567498752,twitter16,true,123,True
553221600955621376,twitter16,true,90,True
553476490315431937,twitter16,true,112,True
553476880339599360,twitter16,true,100,True
553506608203169792,twitter16,true,566,True
553508098825261056,twitter16,true,206,True
553512735192141826,twitter16,true,105,True
553531413459660800,twitter16,true,306,True
553534838880608256,twitter16,true,201,True
553535829017370625,twitter16,true,184,True
553543369604210689,twitter16,true,128,True
553544694765215745,twitter16,true,169,True
553558982476828674,twitter16,true,119,True
553566026030272512,twitter16,true,160,True
553586860334010368,twitter16,true,269,True
553586897168392192,twitter16,true,452,True
553587013409325058,twitter16,true,2756,True
553587303172833280,twitter16,true,629,True
553587672137334785,twitter16,true,1362,True
553588178687655936,twitter16,true,210,True
553589051044151296,twitter16,true,166,True
553590459688570880,twitter16,true,2425,True
553590835850514433,twitter16,true,241,True
580324027715063808,twitter16,true,116,True
580348081100734464,twitter16,true,1341,True
594687353937100801,twitter16,false,476,True
600451916414484480,twitter16,false,286,True
604354747357859842,twitter16,false,105,True
604625816992002049,twitter16,false,271,True
604642913188872192,twitter16,false,163,True
611039775856812032,twitter16,false,589,True
612438528803213312,twitter16,false,657,True
612646796355960832,twitter16,false,2170,True
612741808125120513,twitter16,false,1355,True
612841482823729152,twitter16,false,275,True
613016993692798977,twitter16,false,136,True
613023744454475776,twitter16,false,454,True
613061089518034944,twitter16,false,216,True
613114185505996802,twitter16,false,128,True
613194145423826944,twitter16,false,282,True
613294443878305796,twitter16,false,327,True
613362193787129860,twitter16,false,140,True
613393657161510913,twitter16,false,209,True
613404935003217920,twitter16,false,118,True
613425834301485056,twitter16,false,109,True
614054616154550273,twitter16,false,2509,True
614467824313106432,twitter16,true,658,True
614494170590367744,twitter16,true,894,True
614494460747997184,twitter16,true,518,True
614593386188828672,twitter16,true,970,True
614593989203886080,twitter16,true,170,True
614594195479752704,twitter16,true,635,True
614594259900080128,twitter16,true,169,True
614594667225571328,twitter16,true,341,True
614595106906226688,twitter16,true,850,True
614595181845839873,twitter16,true,2140,True
614599587362414592,twitter16,true,214,True
614599619310407680,twitter16,true,392,True
614599815280857088,twitter16,true,683,True
614601139422633984,twitter16,true,671,True
614604054552018944,twitter16,true,1242,True
614604580601597953,twitter16,true,237,True
614605997953404929,twitter16,true,396,True
614607711368519680,twitter16,true,310,True
614608936491188225,twitter16,true,971,True
614609560658161664,twitter16,true,922,True
614610102927147008,twitter16,true,378,True
614610364702044164,twitter16,true,467,True
614610920782888960,twitter16,true,2822,True
614614133410033664,twitter16,true,644,True
614615157730357248,twitter16,true,180,True
614616994499788800,twitter16,true,252,True
614617234942656512,twitter16,true,2443,True
614618682543616000,twitter16,true,365,True
614620298877513729,twitter16,true,832,True
614624331717545984,twitter16,true,371,True
614626710248534016,twitter16,true,201,True
614628136634949632,twitter16,true,187,True
614628865353351168,twitter16,true,395,True
614638036593299456,twitter16,true,273,True
614645853291155457,twitter16,true,175,True
614648099542204416,twitter16,true,255,True
614650850393391104,twitter16,true,141,True
614671961801785344,twitter16,true,233,True
614702244001382400,twitter16,true,405,True
614790312955904000,twitter16,true,880,True
614891047886434304,twitter16,true,170,True
615346611955183616,twitter16,false,167,True
615494435074363392,twitter16,true,1362,True
615592870540488704,twitter16,true,665,True
615689290706595840,twitter16,true,357,True
615840865815298048,twitter16,true,368,True
616311563071434753,twitter16,true,489,True
616421546702336000,twitter16,true,176,True
616481759329427456,twitter16,true,539,True
616765822095261700,twitter16,true,174,True
618192748735299584,twitter16,false,291,True
618449248179191808,twitter16,false,276,True
618804516578680832,twitter16,false,231,True
618805892222468096,twitter16,false,170,True
619242759359037440,twitter16,true,2086,True
620367840902782976,twitter16,false,120,True
620835698514464768,twitter16,false,96,True
620916279608651776,twitter16,false,389,True
620971220301787136,twitter16,false,158,True
622858454949040128,twitter16,false,486,True
622891631293935616,twitter16,false,195,True
623533663947517952,twitter16,true,1132,True
623599854661541888,twitter16,true,181,True
623818627054206977,twitter16,false,326,True
626516248206135296,twitter16,false,182,True
626546123713474560,twitter16,false,318,True
626642648179159040,twitter16,false,367,True
626739062792032256,twitter16,false,268,True
626770498328895488,twitter16,false,210,True
626897206717624320,twitter16,false,74,True
626898253900943360,twitter16,false,1365,True
626901072209121282,twitter16,false,211,True
627828211003469825,twitter16,false,220,True
628045645010608128,twitter16,false,97,True
628319096606732290,twitter16,true,866,True
628336948810268673,twitter16,true,178,True
628604055644934144,twitter16,true,201,True
628681462976528384,twitter16,true,191,True
629209452793626624,twitter16,false,383,True
629503919098429440,twitter16,false,105,True
631388553801564160,twitter16,false,215,True
632377165477191680,twitter16,true,2769,True
633823543541768192,twitter16,false,118,True
633949800761700352,twitter16,false,186,True
633961125126668288,twitter16,false,382,True
634404792241143809,twitter16,false,1460,True
634665777400950784,twitter16,false,96,True
634943791934406657,twitter16,false,105,True
635632641635667968,twitter16,false,107,True
636925368927064064,twitter16,false,140,True
637382230394822656,twitter16,false,92,True
637868242560638980,twitter16,false,3089,True
637873886072320001,twitter16,false,194,True
638047610973089793,twitter16,false,107,True
638050997340893184,twitter16,false,427,True
640107106943766528,twitter16,false,172,True
640118021101604864,twitter16,unverified,126,True
640182854928961536,twitter16,unverified,125,True
640644123339431936,twitter16,false,1453,True
640967537178472448,twitter16,true,191,True
641050980985999360,twitter16,false,132,True
641082932740947972,twitter16,true,193,True
641088973717110784,twitter16,false,124,True
641191076716417025,twitter16,false,111,True
641430951403343872,twitter16,false,405,True
641443248909754368,twitter16,false,200,True
641666167992647681,twitter16,non-rumor,324,True
641972184412327937,twitter16,true,248,True
642027433693171712,twitter16,false,968,True
642145732435292160,twitter16,false,963,True
642432477185867776,twitter16,false,166,True
642465192408940544,twitter16,true,523,True
643103859729166337,twitter16,false,564,True
643139873264812032,twitter16,false,127,True
643225207705075716,twitter16,false,545,True
644229386149888001,twitter16,false,114,True
644329878876237824,twitter16,non-rumor,823,True
645356735545364480,twitter16,false,91,True
645362146415525888,twitter16,false,196,True
645711628046995462,twitter16,false,150,True
647168914955243520,twitter16,false,211,True
647169573599449088,twitter16,false,263,True
647169726158925824,twitter16,false,247,True
647193820812177408,twitter16,false,88,True
647464349611589632,twitter16,false,150,True
648310692794109952,twitter16,false,319,True
648894687542034432,twitter16,false,106,True
648993731169939456,twitter16,unverified,111,True
649584608560832513,twitter16,unverified,142,True
649881917534433280,twitter16,true,191,True
649889459836710912,twitter16,true,366,True
649903655160815616,twitter16,true,407,True
649974380416618496,twitter16,true,266,True
649985459389661184,twitter16,true,295,True
650037735579910145,twitter16,true,201,True
650046859537448960,twitter16,true,178,True
650128194209730561,twitter16,true,204,True
650254360727973889,twitter16,unverified,186,True
650710483289419776,twitter16,unverified,113,True
650952376954650629,twitter16,unverified,96,True
650975967146602496,twitter16,unverified,205,True
651018580989972480,twitter16,true,183,True
651044059222556674,twitter16,unverified,953,True
651321040119963648,twitter16,false,211,True
651402689352351744,twitter16,false,471,True
651486105628463105,twitter16,unverified,1971,True
651786568592658433,twitter16,unverified,139,True
651809229842608128,twitter16,unverified,163,True
651825062174195712,twitter16,false,340,True
651959206287908868,twitter16,false,2819,True
652000523525091328,twitter16,unverified,111,True
652300118205427716,twitter16,unverified,117,True
652349108653551616,twitter16,unverified,221,True
652783670370115585,twitter16,false,389,True
652882609219833856,twitter16,false,455,True
652982112870662144,twitter16,unverified,151,True
652992524504600576,twitter16,false,90,True
653250169752977408,twitter16,false,178,True
653285570383335424,twitter16,unverified,193,True
653432177632387072,twitter16,unverified,127,True
653432261203750912,twitter16,unverified,125,True
654336219447472128,twitter16,unverified,106,True
654343805081157633,twitter16,false,2211,True
654351281260113920,twitter16,false,446,True
654371696195993600,twitter16,false,215,True
655080266784968705,twitter16,false,188,True
655432919595548672,twitter16,unverified,171,True
655812191233417216,twitter16,unverified,391,True
655815788675399680,twitter16,unverified,174,True
655986243042459648,twitter16,false,333,True
656047932093763584,twitter16,false,231,True
656202544331517952,twitter16,false,113,True
656361703664451585,twitter16,unverified,288,True
656523458139045889,twitter16,unverified,1770,True
656595123590012928,twitter16,false,214,True
656629493377990656,twitter16,false,248,True
656662726014599168,twitter16,false,473,True
656811196218286080,twitter16,false,222,True
656818921979310081,twitter16,false,157,True
656825206045020160,twitter16,false,289,True
656830586577883136,twitter16,false,326,True
656834590779289600,twitter16,false,136,True
656848877463560192,twitter16,non-rumor,266,True
656870311057575936,twitter16,false,215,True
656880145769197568,twitter16,false,113,True
656955120626880512,twitter16,false,532,True
657007736467525632,twitter16,false,230,True
658065957823324160,twitter16,false,153,True
658259426172891136,twitter16,false,99,True
658462819667615744,twitter16,false,135,True
658755852199927808,twitter16,unverified,101,True
658786161733734400,twitter16,false,118,True
658938136299511808,twitter16,unverified,118,True
659428447459110912,twitter16,false,110,True
659439879701602304,twitter16,false,106,True
659462980476637184,twitter16,false,784,True
660466342038867969,twitter16,false,162,True
661102820976930816,twitter16,false,160,True
661120256732041216,twitter16,false,181,True
661222523275636736,twitter16,false,90,True
661229627734667264,twitter16,false,284,True
661251968078221312,twitter16,false,243,True
661299012386095105,twitter16,false,170,True
661870323034431489,twitter16,false,484,True
662151653462790144,twitter16,false,362,True
662381914842603520,twitter16,false,118,True
662430295254175744,twitter16,false,341,True
663385747177775105,twitter16,false,292,True
663515735231062016,twitter16,false,184,True
663722803489808384,twitter16,false,142,True
663744139666804736,twitter16,unverified,2820,True
663817239896821760,twitter16,false,1268,True
663904307113275392,twitter16,false,142,True
663925546812837888,twitter16,false,303,True
664000310856310784,twitter16,false,369,True
665309822208729088,twitter16,non-rumor,260,True
665358434351509504,twitter16,false,136,True
665361505303584774,twitter16,false,210,True
665364878287224834,twitter16,false,451,True
665379967757324288,twitter16,false,151,True
665575674485211136,twitter16,false,173,True
666051332504207360,twitter16,false,136,True
666070802924617728,twitter16,false,402,True
666107476526432256,twitter16,false,131,True
666190716448587776,twitter16,false,147,True
666335363099660288,twitter16,non-rumor,569,True
666497286663503872,twitter16,false,327,True
666633171325353989,twitter16,false,232,True
666640008149925893,twitter16,false,141,True
666810213274689537,twitter16,false,140,True
667073349974102017,twitter16,true,268,True
667379734343471104,twitter16,false,166,True
667465205258051584,twitter16,false,204,True
667487418388488192,twitter16,true,424,True
667534186450825216,twitter16,false,114,True
668144671772778497,twitter16,false,125,True
668849913678209024,twitter16,true,280,True
668872645589471232,twitter16,false,257,True
669201837187334144,twitter16,false,319,True
669259395902152704,twitter16,false,1596,True
669613420665159680,twitter16,false,144,True
671181758692507648,twitter16,false,122,True
672102358516670465,twitter16,non-rumor,884,True
672169954016403456,twitter16,false,1089,True
672180526946656256,twitter16,false,380,True
672219174463275008,twitter16,false,307,True
672424512516964352,twitter16,false,336,True
672432930426372096,twitter16,false,188,True
672433211604013057,twitter16,false,2271,True
672488384695279616,twitter16,false,515,True
672513234419638273,twitter16,false,163,True
672539897899577344,twitter16,false,220,True
672553813249826816,twitter16,non-rumor,861,True
672632863452299264,twitter16,false,279,True
672632899921833984,twitter16,false,379,True
672828403016429568,twitter16,false,102,True
672902686380003328,twitter16,false,295,True
672906198434209792,twitter16,false,183,True
672927317191229440,twitter16,false,298,True
673079581520318464,twitter16,false,785,True
673346166822694914,twitter16,false,389,True
673581371458199552,twitter16,false,402,True
673611867181473792,twitter16,false,117,True
673615263040798726,twitter16,false,193,True
673615400655970304,twitter16,false,628,True
673664899571060736,twitter16,false,107,True
673686233936072704,twitter16,false,439,True
673696115305406466,twitter16,false,375,True
673872171341447169,twitter16,false,126,True
673984270902427650,twitter16,false,115,True
674014933235859456,twitter16,false,224,True
674015148382666752,twitter16,false,254,True
674080899055546368,twitter16,false,121,True
674187250792558592,twitter16,false,299,True
674229534888185856,twitter16,false,226,True
674244561519161344,twitter16,false,206,True
674263945172119552,twitter16,true,1949,True
674301413040758785,twitter16,false,1076,True
674301960787505153,twitter16,false,118,True
674314254732931072,twitter16,false,243,True
674358835675549696,twitter16,true,571,True
674364257799004160,twitter16,false,2142,True
675005503160901632,twitter16,false,224,True
675043569367982081,twitter16,false,695,True
675064077367005184,twitter16,false,267,True
675065047710892033,twitter16,false,100,True
675193315306905600,twitter16,false,143,True
675490515748425728,twitter16,true,659,True
676067381299576832,twitter16,false,328,True
676094756758364160,twitter16,false,394,True
676120162018451456,twitter16,false,276,True
676367888543031296,twitter16,true,413,True
676491949524713473,twitter16,non-rumor,713,True
676586804242309121,twitter16,unverified,118,True
676718762830221312,twitter16,false,180,True
676870737932742656,twitter16,false,182,True
676955015265837056,twitter16,non-rumor,359,True
677099574855639044,twitter16,false,126,True
681147789653356544,twitter16,true,289,True
681199637387149313,twitter16,non-rumor,588,True
681767380305985536,twitter16,false,113,True
681824512120324096,twitter16,non-rumor,245,True
682895395077373952,twitter16,non-rumor,257,True
682916727282270208,twitter16,non-rumor,256,True
682996350909157376,twitter16,non-rumor,1433,True
682999206290829312,twitter16,non-rumor,265,True
686657138270277634,twitter16,non-rumor,259,True
686666933949837312,twitter16,non-rumor,670,True
687274510643511296,twitter16,non-rumor,274,True
687409983139495939,twitter16,non-rumor,525,True
687537772970684417,twitter16,non-rumor,393,True
687643002240679936,twitter16,non-rumor,276,True
687748306571804672,twitter16,non-rumor,1007,True
687984820815851521,twitter16,non-rumor,272,True
688004802245214208,twitter16,non-rumor,279,True
688021039322894336,twitter16,non-rumor,359,True
688366079396163584,twitter16,non-rumor,1484,True
688428083540553728,twitter16,non-rumor,316,True
688446106943008768,twitter16,non-rumor,286,True
688741019979001856,twitter16,non-rumor,828,True
688751061503442944,twitter16,non-rumor,360,True
688752927381581824,twitter16,non-rumor,316,True
688755462783782912,twitter16,non-rumor,328,True
688819658057740290,twitter16,non-rumor,452,True
689267711856263168,twitter16,non-rumor,479,True
689641419825242112,twitter16,non-rumor,278,True
689661418484994049,twitter16,non-rumor,285,True
689860942671130624,twitter16,non-rumor,669,True
689867195657101312,twitter16,non-rumor,816,True
689890946683576322,twitter16,non-rumor,1561,True
689915847939219456,twitter16,non-rumor,311,True
689938201193115648,twitter16,non-rumor,483,True
690042063958732800,twitter16,non-rumor,333,True
690106189951139840,twitter16,non-rumor,1086,True
690376107825192960,twitter16,non-rumor,1262,True
690580180805509121,twitter16,non-rumor,271,True
690650123358093312,twitter16,non-rumor,1117,True
690680149164085248,twitter16,non-rumor,0,False
690969315470868480,twitter16,non-rumor,289,True
691285663522648065,twitter16,non-rumor,858,True
691608761128067072,twitter16,non-rumor,447,True
691632238035886081,twitter16,non-rumor,317,True
691678576018657281,twitter16,non-rumor,822,True
691719802499432448,twitter16,non-rumor,489,True
691789524498845699,twitter16,non-rumor,294,True
691995324752252930,twitter16,non-rumor,242,True
692014905239666688,twitter16,non-rumor,383,True
692023855926374400,twitter16,non-rumor,806,True
692071267189395457,twitter16,non-rumor,444,True
692078399012130816,twitter16,non-rumor,630,True
692082592380751874,twitter16,non-rumor,310,True
692082861525078017,twitter16,non-rumor,425,True
692083780123783172,twitter16,non-rumor,323,True
692106491365605376,twitter16,non-rumor,446,True
692150118921957376,twitter16,non-rumor,316,True
692157602554343424,twitter16,non-rumor,581,True
692163879909064704,twitter16,non-rumor,271,True
692368829368918017,twitter16,non-rumor,392,True
692393375891361794,twitter16,non-rumor,352,True
692410832307818497,twitter16,non-rumor,407,True
692498490249891842,twitter16,non-rumor,339,True
692516224245235712,twitter16,non-rumor,396,True
692540218310803456,twitter16,non-rumor,318,True
692550140754841603,twitter16,non-rumor,821,True
692623941131722752,twitter16,non-rumor,699,True
692630756548591616,twitter16,non-rumor,429,True
692665281362202624,twitter16,non-rumor,0,False
692691444046372865,twitter16,non-rumor,503,True
692701223326056449,twitter16,non-rumor,244,True
692702295281262593,twitter16,non-rumor,0,False
692735698349199360,twitter16,non-rumor,579,True
692743102432346113,twitter16,non-rumor,274,True
692748411481780224,twitter16,non-rumor,0,False
692752491482615808,twitter16,non-rumor,252,True
692753210692476928,twitter16,non-rumor,0,False
692758050378256388,twitter16,non-rumor,944,True
692758581494599681,twitter16,non-rumor,245,True
692796451987034113,twitter16,non-rumor,323,True
692797856386777089,twitter16,non-rumor,511,True
692803280238419971,twitter16,non-rumor,364,True
692820029159653377,twitter16,non-rumor,296,True
692826642583019521,twitter16,non-rumor,337,True
692833140428017664,twitter16,non-rumor,999,True
692838430783332357,twitter16,non-rumor,916,True
692845716826300418,twitter16,non-rumor,323,True
692874200927698945,twitter16,non-rumor,372,True
692884886374318081,twitter16,non-rumor,526,True
692890520960397312,twitter16,non-rumor,692,True
692911086920667136,twitter16,non-rumor,994,True
692925396292091905,twitter16,non-rumor,290,True
692929779696275456,twitter16,non-rumor,287,True
692940257134653441,twitter16,non-rumor,581,True
693013768738115584,twitter16,non-rumor,530,True
693041285087756288,twitter16,non-rumor,268,True
693059995013742592,twitter16,non-rumor,260,True
693060960001597440,twitter16,non-rumor,291,True
693061713042771968,twitter16,non-rumor,355,True
693071538896162816,twitter16,non-rumor,263,True
693076140278153217,twitter16,non-rumor,658,True
693080409282846720,twitter16,non-rumor,311,True
693086218276474880,twitter16,non-rumor,873,True
693086478667112448,twitter16,non-rumor,945,True
693087220459270144,twitter16,non-rumor,0,False
693119705469587456,twitter16,non-rumor,340,True
693128224960856064,twitter16,non-rumor,319,True
693129259334909952,twitter16,non-rumor,494,True
693135382309896192,twitter16,non-rumor,285,True
693140340367187969,twitter16,non-rumor,387,True
693141729529184256,twitter16,non-rumor,816,True
693146363685642240,twitter16,non-rumor,376,True
693167683701968896,twitter16,non-rumor,903,True
693171092555431936,twitter16,non-rumor,315,True
693181857261719553,twitter16,non-rumor,533,True
693185853867294721,twitter16,non-rumor,1147,True
693196937172951040,twitter16,non-rumor,354,True
693200309955469312,twitter16,non-rumor,342,True
693203974388895744,twitter16,non-rumor,272,True
693265096278163456,twitter16,non-rumor,306,True
693281966846808064,twitter16,non-rumor,300,True
693315824132685824,twitter16,non-rumor,886,True
693321561542127616,twitter16,non-rumor,323,True
693402634011701248,twitter16,non-rumor,308,True
693441093048766464,twitter16,non-rumor,743,True
693456187036037123,twitter16,non-rumor,763,True
693466451081060353,twitter16,non-rumor,758,True
693466724822323200,twitter16,non-rumor,317,True
693471161313816576,twitter16,non-rumor,272,True
693476774462820352,twitter16,non-rumor,475,True
693502060545703937,twitter16,non-rumor,676,True
693528374996652032,twitter16,non-rumor,295,True
693534670428971008,twitter16,non-rumor,291,True
693546915892428800,twitter16,non-rumor,290,True
693555965019492352,twitter16,non-rumor,713,True
693571567377342466,twitter16,non-rumor,423,True
693573781730783232,twitter16,non-rumor,469,True
693586539562037248,twitter16,non-rumor,333,True
693606934050684928,twitter16,non-rumor,319,True
693641113693884416,twitter16,non-rumor,242,True
693648675772436480,twitter16,non-rumor,256,True
693648684857323521,twitter16,non-rumor,470,True
693651239486263296,twitter16,non-rumor,534,True
693691456222052352,twitter16,non-rumor,580,True
693761289601060864,twitter16,non-rumor,935,True
693771953648373760,twitter16,non-rumor,380,True
693804277031157761,twitter16,non-rumor,555,True
693811101146963968,twitter16,non-rumor,632,True
693818562981421056,twitter16,non-rumor,280,True
693826104633737217,twitter16,non-rumor,299,True
693827886021767169,twitter16,non-rumor,319,True
693840291992838147,twitter16,non-rumor,691,True
693843042546106369,twitter16,non-rumor,350,True
693844030589902848,twitter16,non-rumor,286,True
693853310479155200,twitter16,non-rumor,1061,True
693857080193761285,twitter16,non-rumor,1430,True
693857551620968448,twitter16,non-rumor,887,True
693858804279201794,twitter16,non-rumor,362,True
693869818366287872,twitter16,non-rumor,581,True
693893182338289664,twitter16,non-rumor,924,True
693897857376632832,twitter16,non-rumor,1194,True
693906624776245249,twitter16,non-rumor,319,True
693935557009801218,twitter16,non-rumor,381,True
693939356390653952,twitter16,non-rumor,375,True
697992796565741569,twitter16,unverified,865,True
701175292937707520,twitter16,unverified,120,True
701514249269542912,twitter16,unverified,200,True
701539698452393986,twitter16,unverified,140,True
701872343736520704,twitter16,unverified,820,True
701975210044497921,twitter16,unverified,271,True
703234354579898368,twitter16,unverified,148,True
705092738224525312,twitter16,unverified,212,True
705093513076015104,twitter16,unverified,137,True
706665777332621314,twitter16,unverified,94,True
706933939953344514,twitter16,unverified,98,True
707300612862566400,twitter16,unverified,179,True
707305999971921920,twitter16,unverified,306,True
707308274270539777,twitter16,unverified,134,True
707310135291416576,twitter16,unverified,142,True
707321278135463936,twitter16,unverified,2260,True
707332312724283392,twitter16,unverified,185,True
707405809181917184,twitter16,unverified,138,True
707412869860696064,twitter16,unverified,130,True
707420972173955072,twitter16,unverified,170,True
707604196812591104,twitter16,unverified,131,True
707786906189303808,twitter16,unverified,1764,True
711994705333112832,twitter16,unverified,144,True
712223438698627073,twitter16,unverified,95,True
714503380476026880,twitter16,unverified,338,True
714531423273746432,twitter16,unverified,191,True
714555825122107392,twitter16,unverified,144,True
714560810266132480,twitter16,unverified,246,True
714567472712589312,twitter16,unverified,300,True
714577521992343552,twitter16,unverified,120,True
714598318333042688,twitter16,unverified,476,True
714598641827246081,twitter16,unverified,95,True
714755546285477888,twitter16,unverified,117,True
714811995573325828,twitter16,unverified,126,True
714851393861881857,twitter16,unverified,224,True
714998347111669760,twitter16,unverified,2421,True
715253497462145024,twitter16,unverified,643,True
715254040289021952,twitter16,unverified,121,True
715255507506892800,twitter16,unverified,0,False
715256242990505984,twitter16,unverified,953,True
715264793737879553,twitter16,unverified,141,True
715268937873760256,twitter16,unverified,381,True
715515982584881152,twitter16,unverified,639,True
715671763808493569,twitter16,unverified,130,True
716092408920936448,twitter16,unverified,361,True
